"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.31826115,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.581847754,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.324504377,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.268181138,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.747525358,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.478045488,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.548737105,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.476721845,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.044972402,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.522658531,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.948213761,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.085703719,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.738444078,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.518145832,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.752078082,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.932763968,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.01957188,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.230430244,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.22126949,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.158065957,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.031894163,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.102746085,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.268513906,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.264507832,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.396262071,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.240078305,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.528458231,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.272584725,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.2056263,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.56670361,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.286547125,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.549260578,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.399895852,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.3818128,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.536468886,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.021414079,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.019183674,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.067735175,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.324769199,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.0343843,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.210105556,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.140509113,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.546812459,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.831750064,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.730088659,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.791129081,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.687509259,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.320779363,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.726170904,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.613138148,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.612598122,
"AUT","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.3481887,
"AUT","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.143950161,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.928661111,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.848175459,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.996637502,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.343986837,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.066373221,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.14313681,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.735519006,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.909525269,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.097197998,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.367834544,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.145486905,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.05216636,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.928839611,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.181641885,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.30778077,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.867301482,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.66882739,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.832212253,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.649561903,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.232901781,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.729885552,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.778724917,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.445805948,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.46603214,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.427642709,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.354214942,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.88963186,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.155355945,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.885603571,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.224057369,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.691269095,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.036420571,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.770958667,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.385964106,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.173171138,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.022319133,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.272031549,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.117041756,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.48647531,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.418510027,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.288295591,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.689511765,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.072956542,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.155936986,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.239367446,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.194996629,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.592707427,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.115403144,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.060783764,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.139554296,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.559007604,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.021430792,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.490198457,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.56668521,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.529701379,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.718863419,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.877494092,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.372657235,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.145500034,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.020038142,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.853556808,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.504881782,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.293408105,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.345180112,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.491500347,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.408046943,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",10.907848532,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-2.039616245,"P"
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.355124464,
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q2",4.180354721,
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.81326024,
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q4",-2.221334829,
"IRL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.813466605,
"IRL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",5.218779364,
"IRL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.169968671,
"IRL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",2.313470678,
"IRL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.549704701,
"IRL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.386226204,
"IRL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.929255946,
"IRL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.938297601,
"IRL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",-0.964292096,
"IRL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",3.169626454,
"IRL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.755901189,
"IRL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.27969038,
"IRL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.181479108,
"IRL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.322914942,
"IRL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",5.848409119,
"IRL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",-1.497064923,
"IRL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-2.577335196,
"IRL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",4.162954804,
"IRL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.686497399,
"IRL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-2.475645349,
"IRL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.841920809,
"IRL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-4.145980281,
"IRL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.430103886,
"IRL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.501108596,
"IRL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-1.386399123,
"IRL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-1.278050814,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.963395825,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.059786493,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.440455187,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.446663424,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.809251833,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.379710956,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-1.809263568,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.354650267,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.672123481,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",2.008754846,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.947462112,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.301140146,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-1.977205629,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.880424391,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.813335961,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.176252898,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",3.175361646,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",4.127528624,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.100554787,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.694108454,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",23.375033262,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-2.228122251,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",2.712317359,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.508858362,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-2.984478769,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.571684915,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",-1.194047033,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",11.784117294,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-4.336258384,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",3.190603263,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",2.919818298,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",5.283538941,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.91664845,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",2.882495359,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-1.205234579,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.311751101,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",2.197541872,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.219795011,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.416159683,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.200269745,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",3.671036615,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.317646663,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.468730217,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-4.680927391,
"IRL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",10.028382225,
"IRL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",5.24604534,
"IRL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.945630169,
"CHE","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.992839391,
"CHE","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.205372245,
"CHE","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.5755018,
"CHE","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.739732075,
"CHE","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.044870353,
"CHE","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.160727491,
"CHE","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.775657292,
"CHE","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.213189158,
"CHE","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.139719043,
"CHE","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.941064732,
"CHE","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.11056701,
"CHE","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.855379568,
"CHE","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.855399401,
"CHE","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.295481642,
"CHE","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.564536065,
"CHE","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.447048433,
"CHE","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.942942153,
"CHE","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.062714002,
"CHE","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.855826194,
"CHE","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.898160891,
"CHE","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.382527889,
"CHE","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.821142148,
"CHE","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.555135326,
"CHE","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.600697029,
"CHE","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.145387645,
"CHE","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.831658703,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.71617919,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.831262919,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.584384664,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.745948509,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.6613607,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.465617508,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.370428345,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.100225396,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.045073085,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.056199334,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.707224352,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.109586452,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.442402388,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.903294851,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.766929886,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.317796271,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.646763957,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.671778602,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.553827342,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.509402494,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.151062847,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.721131791,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.627184212,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.386402353,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.446503571,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.520853815,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.547473459,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.3152758,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.193029216,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.302228692,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.641005409,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.055761679,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.093967408,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.930593396,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.220884391,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.180941587,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.300851287,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.397020488,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.545105298,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.432749638,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.525963914,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.155122417,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.317282161,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.090024688,
"CHE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.140820194,
"CHE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.791075012,
"CHE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.669700244,
"CHL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.655179761,
"CHL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.780432571,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.462144957,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",2.179740016,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.819638427,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.407967843,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.038142698,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.622082911,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.32627958,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.389589059,
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.852661662,
