"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.076144644,
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.306408175,
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.038671021,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.952486997,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.933992464,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.146846209,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.682407434,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.562235415,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.059955903,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.846287345,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.97242042,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-0.815451483,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.596197472,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.11519886,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.23689424,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.357802556,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",3.422238008,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",2.332971188,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.236961951,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.263041371,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.400148011,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.369208298,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.911267133,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.724996469,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.525559795,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.636799891,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.692551959,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.167982925,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.548993204,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.874301578,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.174901689,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.147474789,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.495475399,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.070517128,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.113288993,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.26084826,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.365432704,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.371789132,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.898644478,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.665964489,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.115019814,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.335786641,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.156797402,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.788643197,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.215026881,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.677051377,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.739867594,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.197721015,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.131578667,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.478523238,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.898847912,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.129588197,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.475324448,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.471222548,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-4.127033773,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",2.190149541,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.29393248,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.016761185,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",6.08395698,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.803467929,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.610932645,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",4.871960657,
"SWE","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.476638662,
"SWE","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.607448748,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.868695365,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.385306658,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.803442378,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.840912318,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.410486857,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.692756047,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.187117884,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.678172243,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.550044332,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.619121204,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.187750146,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.662874809,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.971845409,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.49191659,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.785299244,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.148505566,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.80477233,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.022136724,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.521936768,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.536706816,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.490136915,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.073371684,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.050712374,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.457943916,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.668592633,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.079150952,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.211929953,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.605291555,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.362423328,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.320039049,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.32518728,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-1.422921678,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.199998162,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.121080256,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.118276949,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.735176089,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.41609684,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.10250336,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.459686246,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.683468913,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.841503091,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.811320755,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.731080131,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.763286853,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.408392854,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.995433467,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.394684074,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.754694752,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.109165655,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.090387941,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.301912138,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.913254559,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.417211394,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.282351597,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.964883593,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.226578029,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.234887111,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.077036685,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.715544815,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.465878678,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.518260104,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.483852309,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.124386817,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.250406921,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.827231526,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.870017989,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.899812968,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.322465464,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.2171433,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.959411382,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.173881075,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.400036967,
"FRA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.66977107,
"FRA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.725740742,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.933092814,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.648202223,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.25699377,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.754433528,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.270303852,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.185066307,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.497600204,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.782856255,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.766765232,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.99993841,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.011212438,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.79835412,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.743638776,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.756162707,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.357173752,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.237523776,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.394043108,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.427139744,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.277570152,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.451331234,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.647188808,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.098888493,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.162337662,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.7038384,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.354464466,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.512216731,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.645812821,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.714554998,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.985524272,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.030984175,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.364283841,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.181196808,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.085615144,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.155599407,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.194045856,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.071729647,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.011522761,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.658195517,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.014076312,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.481717444,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.075637032,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.12242072,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.498589969,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.091804714,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.478429004,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.010142642,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.334120077,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.150514949,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.632533934,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.163932035,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.190867929,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.542344826,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.817741547,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.810209539,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.640460704,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.846090576,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.028651935,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.342670369,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.416980438,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.721497198,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.639795819,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.52165864,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.120324174,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.388916811,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.691945706,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.475288299,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",18.619549581,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.100713123,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.143243873,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.334612747,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.149931807,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.71059852,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.627318594,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.137179548,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.828564537,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.018592188,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.334459386,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.381337288,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.588090483,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.237815218,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.390843165,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.501015516,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q1",3.258220871,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.307050511,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.477438963,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.542940426,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q1",-0.785285662,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.911721824,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.623113458,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.495876772,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.611597606,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.639736483,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.097483141,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.397015176,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.747780617,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q2",2.776841903,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.725436891,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.128217041,
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-5.562886166,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q2",-3.753833606,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-3.336596347,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.794064544,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-3.796685412,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-1.817049481,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-2.001483123,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-4.424050686,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.428093162,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.63061201,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.42355955,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.883335476,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.939264551,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.159070501,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.006997797,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.674911056,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.019152175,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.283336808,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.077720303,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-1.04971496,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.569886785,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.075210905,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-1.951367358,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.796090837,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.877063501,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.335377168,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.335020987,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.65535945,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.280943913,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.604410909,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.071611548,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.902684461,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.368104752,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.148188556,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.216406854,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.595649927,
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.863195462,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.766387289,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.030562975,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.233572254,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.584829399,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.152196136,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.586256642,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.861254091,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q1",4.198360816,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.053339788,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.710975458,"P"
